6901,The toothbrush is too small to comb your hair.,A toothbrush is not effective for brushing hair.,A toothbrush cannot used to be brush hair.
6902,Rice is too dry for a drink.,Rice is used for cooking.,rice is a solid not a liquid
6903,Houses made of water are not strong enough.,Water is not solid and cannot be used to build.,water is a  liquid so doesn't build a house
6904,Chickens are not carnivores.,Turtles have chicken-resistant shells.,Turtles are too large and too protected by their shells to be preyed on by chickens.
6905,Putting rice in your shoes will get rice dirty.,Shoes are footwear and does not serve as a dish/container.,people wear shoes
6906,Junk food has a lot of carcinogens.,Eating junk food can lead to obesity and many other bad conditions.,Junk food is bad for health.
6907,The bedroom is for sleeping not for hanging wet clothes.,the clothes will not dry in the bedroom as it's inside,Bedroom is the place for sleeping.
6908,The bed is too small to play football.,bed is too small to play football,A bed is too soft and too small to play football.
6909,Scissors can't cut vegetables into thin sheets.,Scissor is a thing which cannot be used to cut vegetables.,"Scissors are not used by chefs to cut vegetables, they use professional knives."
6910,Birds don't have gills to fly int the sea.,Birds cannot fly under water,The sea is made of water and nothing can fly in water.
6911,Bicycles are only powered by pedals not oil,Bicycles have no engine,Oil is not necessary for bicycles.
6912,Bottle is too big for person to write.,A bottle cannot be used to write.,Bottles are used for the storage of liquid.
6913,Mirrors is too sharp to brush our teeth.,A mirror is made out of glass and cannot be used to brush your teeth with.,a mirror is not a tool for brushing a teeth
6914,Bread can't keep out the rain,Bread would get wet and ruined on rainy days.,Bread will get wet in rain.
6915,Stones don't shine so they can't be used for lighting.,Stones do not emit light.,stones do not emit light
6916,Playing basketball requires hands not table tennis rackets.,"A basket ball game only requires a basketball net, a court, and a basketball.",Basketball is played with hands only.
6917,Mouse can't be used to listen to music without a receiver.,It's impossible to listen to music with a mouse.,The mouse does not have any kind of speaker to listen to music.
6918,Apple is not sharp enough to cut the rope.,Apple is thing which cannot be used to cut the rope.,"To cut the things we need sharp tools like knife,scissor etc."
6919,A cat is an animal can not be planted.,Cats are a living animal that cannot be planted,"Cats are animals, not plants."
6920,Cultural relics are so precious that they can't be put in the toilet.,Cultural relics are usually located in historical places.,Cultural relics are usually kept in museums.
6921,The bedroom is too small to hold elephants.,bedroom is not for elephants.,an elephant is too large for a bedroom
6922,Mud is dirty and solidifies.,water is use to wash the face.,mud is made of dirt
6923,"Chair is not a kind of living things,and dose not need water.",.In Chair we can sit not for watering.,"Chairs are used for sitting, and since they are not alive they do not require water to continue existing."
6924,Pigs are mammals that can't lay eggs.,Pigs give birth to piglets.,Pigs give birth.
6925,computers can't run to catch mice.,computers do not have hands,Computers are not able to catch anything.
6926,Bottles are not pets for people.,Bottles are not pets.,Bottles are not the favourite things of people.
6927,Pencil is too small for teacher to write.,we cannot write on pencil but with pencil,teacher can write with the pencil not on  a pencil.
6928,Refrigerators can't heat bread.,"Baking needs heat, while refrigerator is used for cooling.",Refrigerator is an equipment which cannot be used to bake the bread.
6929,The dining room is too small to hold airplanes.,A plane is too large to fit into a dining room.,Dining room is a place where planes do not appear.
6930,Iron does not have the function of washing clothes,Clothes are only washed by water.,Irons don't clean things
6931,The wheels of the car are not suitable for rails,A car would get hit by a train if it were on the rails.,rails are for train not for cars
6932,The engine of cars will stall underwater.,cars are land-based vehicles,Cars do not have the buoyancy to used for sailing on water.
6933,Dogs are very afraid of mouses,The correct term is mice.,cats like to eat mouse not dogs
6934,Bones are too hard,Cats do not eat bones.,cats do not eat bones and instead discard carcasses
6935,Mouse transmits germs,A mouse is not usually considered to be beneficial.,Mouse will cause problems in your house.
6936,Duck wings are not strong enough,Ducks are mostly in water and struggle to generate enough thrust to take off.,Ducks can only fly very short distances.
6937,Giraffe has no wings,Giraffes do not have wings.,"Giraffe dosnt fly, but walks"
6938,Magma will burn crocodiles to death,magma is too hot to swim.,Magma's temperature is far too hot for any living thing to touch and not be severely burnt.
6939,Dinosaurs are extinct,"Dinosaur got extinct ,so they cannot be seen in the zoo.",dinosaurs are no more exists
6940,Roosters cannot produce eggs,Roosters are male and do not lay eggs.,Roosters do not lay eggs every day.
6941,The ant does not have enough strength to move a large stone,An ant cannot move a big stone.,Ants can carry 1000 times their weight but they aren't able to lift more than a piece of a plant.
6942,Stones can't be digested by cows,Cows only eat grass.,Stone is a thing which cannot eat by the cow.
6943,The magma is so hot that it melts the plane.,"Magma is very hot which will melt the airplane ,also airplane  fly in the sky.",Nothing can fly in magma
6944,The motorcycle will sink to the bottom,Motorcycles are too heavy and would sink in water.,A motorcycle is heavy and would sink in water.
6945,Porsche 911 is very expensive,Porsche is a luxury car brand that would never sell vehicles as cheap as thirty dollars.,Porsche 911 costs a lot more money that thirty dollars.
6946,Bicycles cannot sail on the sea,A bike cannot be ridden across bodies of water.,"bike cannot be taken across English channel, boat can."
6947,The power of the water pistol is not enough to kill people.,A water pistol is to play with not  to stop danger,Water pistols are harmless to robbers.
6948,Euthanasia kills the patient,Euthanansia cannot be done by the doctor.,Euthanasia kills people.
6949,Mental patients do not have the ability to solve math problem,Mental patients may have problems solving math problems.,"Teachers do not teach mental patients because they are already out of school, or have dropped out to go to the institution."
6950,Software engineers have no knowledge of architecture,A software engineer does not construct buildings.,The skills of a software engineer is to build computer programs not physical buildings.
6951,There is no course in the school teaching how to make drugs.,drugs are illegal and definetely not taught at school,"Making drugs is an official crime ,students will be punished if they do so."
6952,The keyboard is too small to lie down,Keyboard is for playing music.,Keyboards are too small and uncomfortable to be able to lie on for relaxation.
6953,Comedy movies will make people laugh,You have a good time and laugh when you watch a comedy.,comedy movies make you happy
6954,Smoking increases your risk of developing lung cancer,Smoking is harmful to health and can cause cancer.,It is one of the top disease state causes.
