1325,people do not like things they are not interested in,"Someone would not like a boring thing, they would like an entertaining thing.",if something is boring you don't like it
1326,doing exercise make people healthy,never exercising is not a way to get healthy,people who do not exercise are unhealthy
1327,eating a lot makes people store fat,eating a lot make heavy/fatty  not thin,"Eating a lot will make you big, not thin."
1328,A haircut shortens a person's hair,cutting your hair will not make it longer,"Haircuts are used when hair is long, not short."
1329,failure make people depressed,"Nobody likes to fail, everyone would love to be succesful",NOBODY WANTS TO FAIL
1330,winter is cold to get out,It would be too cold to have fun flying a kite.,It would be impossible to fly a kite in the snow .
1331,furniture stores do not sell bread,bread could be found only in bakeries,you are likely to find furniture in a furniture store
1332,there is no room for basketball in the printer,A basketball does not belong in a printer.,Basketballs don't go in printers
1333,the boat cannot park in a garage because it is no water there,A boat will not fit in the garage .,My garage is not in river.
1334,"normally, sleeping is safe for humans",It's almost impossible for someone to get hurt in their sleep because they aren't doing anything.,"sleeping is safe, you do not move in your sleep"
1335,there are few games on the radio,you cant play games on a radio,radio is for listening music and news not for playing
1336,water cannot give enough power to push the space shuttle,"This statement is against common sense because space shuttles go into the air, where there is no water unless it happens to be raining.",space shuttles do not need water
1337,the male cannot conceive,Father's can't give birth.,fathers do not have babies
1338,people seldom do that,Gym is especially meant for exercising.,you go to the gym to work out
1339,there is no water in a car,in car we can go only driving,people go swimming in pools
1340,the stone is too hard for that,water is used for cleaning,Scrubs are used to clean ourselves
1341,Paper cannot withstand the heat of the fire.,Paper pots soak easily while cooking,Paper pot will burn If we cook in that
1342,people cannot dream without sleeping,Dreaming only occurs in sleep so it's impossible to dream while awake.,people dream when they are asleep
1343,people usually do not married with another one they don't like,You don't marry someone you hate,
1344,water can not be used to communicate with people,One sends message not by using water,This statement is against common sense because water can not be used post a message.
1345,sleeping is not helpful for the education,"This statement is against common sense because students can only enhance their academic abilities by learning and being hands on, not by sleeping.",by sleeping we cant enhance any abilities
1346,Water does not have enough high temperature.,"Water cools a person off, does not warm them.",heat is used to warm ourselves
1347,sleeping cannot make people drank,Excess sleep does not cause drunkenness.,Sleeping does not make people get drunk.
1348,The brakes are on the right side of the cab.,brake is always on right side and should be applied using right foot,that would require driving with your feet crossed
1349,Oil does not quench people's thirst,oil is not for drinking,water is used to drink when thirsty
1350,Vegetables are nutritious and healthy,no one sells vegetables that kills,eating vegetables is good for you
1351,Sleep can make people rest and not feel tired,This statement is against common sense because getting enough sleep usually means you are well rested.,One can feel fresh after having enough sleep
